Fecha,Producto,Cantidad_Vendida,Precio_Unitario,Categoria_Producto,Sucursal,ID_Cliente,ID_Vendedor,Tipo_Cliente,Metodo_Pago,Total_Ventas
2020-02-26,Viajes,4,22,Libros,Centro,1227,020001,Mayorista,Transferencia Bancaria,88
2023-03-21,Agua embotellada,7,1,Bebidas,Centro,1275,050015,Mayorista,Efectivo,7
2020-12-08,Calcetines,5,5,Ropa,Sur,1887,010015,Mayorista,Transferencia Bancaria,25
2023-11-10,Vino,6,10,Bebidas,Este,1719,030007,Minorista,Efectivo,60
2022-01-15,Lámpara,5,30,Muebles,Este,1317,030003,Mayorista,Transferencia Bancaria,150
2021-12-19,Aceite de oliva,1,5,Alimentos,Oeste,1520,030003,Mayorista,Efectivo,5
2020-05-02,Lámpara,2,30,Muebles,Norte,1940,020007,Mayorista,Efectivo,60
2023-10-01,Micrófono,7,70,Electrónica,Oeste,1355,050003,Minorista,Transferencia Bancaria,490
2022-05-28,Laptop,1,800,Electrónica,Centro,1895,030007,Mayorista,Efectivo,800
2021-01-01,Cómoda,3,300,Muebles,Sur,1394,010007,Mayorista,Tarjeta de Crédito,900
2023-04-08,Camisa,2,30,Ropa,Oeste,1974,010013,Mayorista,Tarjeta de Crédito,60
2023-10-24,Micrófono,5,70,Electrónica,Centro,1601,010006,Mayorista,Transferencia Bancaria,350
2021-04-06,Zapatos,8,70,Ropa,Norte,1075,040009,Mayorista,Tarjeta de Crédito,560
2021-01-02,Cereal,3,4,Alimentos,Norte,1001,040011,Minorista,Tarjeta de Crédito,12
2023-01-01,Whisky,2,30,Bebidas,Sur,1436,050003,Minorista,Tarjeta de Crédito,60
2023-03-07,Corbata,1,15,Ropa,Norte,1237,040015,Minorista,Efectivo,15
2022-08-06,Verduras,1,5,Alimentos,Centro,1549,030009,Minorista,Transferencia Bancaria,5
2023-06-08,Thriller,6,16,Libros,Oeste,1696,030013,Minorista,Tarjeta de Crédito,96
2021-02-15,Sofá,5,500,Muebles,Centro,1786,040004,Mayorista,Tarjeta de Crédito,2500
2023-05-09,Arte,6,25,Libros,Centro,1332,020012,Mayorista,Efectivo,150
2022-10-09,Frutas,2,6,Alimentos,Norte,1183,050009,Minorista,Efectivo,12
2020-12-22,Pescado,1,10,Alimentos,Este,1954,010006,Minorista,Efectivo,10
2021-01-29,Novela,9,15,Libros,Este,1137,010009,Mayorista,Tarjeta de Crédito,135
2023-07-08,Misterio,3,14,Libros,Centro,1797,010006,Minorista,Efectivo,42
2023-08-06,Biografía,9,20,Libros,Sur,1741,030008,Minorista,Transferencia Bancaria,180
2022-12-31,Consola de videojuegos,9,400,Electrónica,Centro,1137,050015,Mayorista,Tarjeta de Crédito,3600
2020-01-25,Pasta,8,2,Alimentos,Sur,1182,020007,Minorista,Efectivo,16
2020-10-04,Tocador,5,200,Muebles,Oeste,1127,050012,Mayorista,Efectivo,1000
2021-05-15,Proyector,3,600,Electrónica,Norte,1390,020013,Minorista,Transferencia Bancaria,1800
2020-09-04,Escritorio,2,150,Muebles,Centro,1481,030001,Mayorista,Transferencia Bancaria,300
2021-03-23,Traje,8,100,Ropa,Centro,1881,050015,Mayorista,Tarjeta de Crédito,800
2020-08-21,Altavoces,7,80,Electrónica,Oeste,1053,020008,Minorista,Tarjeta de Crédito,560
2022-12-07,Energizante,8,3,Bebidas,Norte,1554,030002,Mayorista,Tarjeta de Crédito,24
2023-08-01,Espejo,6,40,Muebles,Oeste,1621,050007,Mayorista,Efectivo,240
2023-07-09,Azúcar,3,1,Alimentos,Este,1648,050004,Mayorista,Efectivo,3
2020-04-22,Coctel,6,8,Bebidas,Este,1670,050009,Minorista,Transferencia Bancaria,48
2023-10-01,Corbata,6,15,Ropa,Sur,1068,020002,Minorista,Tarjeta de Crédito,90
2022-12-29,Fantasía,8,10,Libros,Centro,1359,040014,Mayorista,Transferencia Bancaria,80
2021-07-07,Jugo de frutas,5,3,Bebidas,Centro,1090,010002,Mayorista,Efectivo,15
2023-07-28,Historia,9,20,Libros,Sur,1065,010005,Mayorista,Tarjeta de Crédito,180
2020-06-08,Historia,6,20,Libros,Sur,1319,050012,Minorista,Efectivo,120
2022-07-27,Traje,1,100,Ropa,Norte,1555,030010,Minorista,Transferencia Bancaria,100
2022-12-17,Laptop,6,800,Electrónica,Sur,1148,040003,Mayorista,Efectivo,4800
2022-10-17,Smartwatch,6,200,Electrónica,Sur,1859,030003,Minorista,Tarjeta de Crédito,1200
2020-02-25,Cámara,7,400,Electrónica,Oeste,1793,010004,Mayorista,Tarjeta de Crédito,2800
2023-05-01,Pijama,1,25,Ropa,Sur,1092,010010,Minorista,Efectivo,25
2022-12-09,Router,5,80,Electrónica,Este,1748,050007,Minorista,Efectivo,400
2023-11-30,Sal,5,1,Alimentos,Sur,1251,030005,Minorista,Transferencia Bancaria,5
2020-03-07,Leche,3,3,Alimentos,Sur,1717,020015,Mayorista,Efectivo,9
2021-01-06,Aceite de oliva,9,5,Alimentos,Sur,1978,050013,Mayorista,Transferencia Bancaria,45
2021-07-16,Silla,6,50,Muebles,Sur,1562,030001,Mayorista,Transferencia Bancaria,300
2023-12-18,Reproductor de DVD,3,100,Electrónica,Oeste,1897,050001,Mayorista,Transferencia Bancaria,300
2022-06-30,Tableta,4,250,Electrónica,Norte,1307,010004,Minorista,Transferencia Bancaria,1000
2021-02-08,Mesita de noche,6,50,Muebles,Este,1428,020014,Minorista,Transferencia Bancaria,300
2021-11-16,Arte,1,25,Libros,Centro,1380,010012,Minorista,Transferencia Bancaria,25
2023-04-30,Café,4,7,Alimentos,Este,1266,040011,Mayorista,Tarjeta de Crédito,28
2022-06-02,Batería portátil,8,30,Electrónica,Norte,1086,030008,Minorista,Efectivo,240
2020-08-17,Guantes,4,10,Ropa,Norte,1822,050014,Mayorista,Tarjeta de Crédito,40
2022-10-05,Salsa,1,3,Alimentos,Centro,1488,020001,Mayorista,Tarjeta de Crédito,3
2023-12-08,Cocina,1,30,Libros,Oeste,1504,040001,Mayorista,Transferencia Bancaria,30
2023-01-11,Proyector,1,600,Electrónica,Este,1980,020003,Minorista,Tarjeta de Crédito,600
2023-01-30,Misterio,7,14,Libros,Centro,1629,020011,Mayorista,Efectivo,98
2022-11-24,Guantes,6,10,Ropa,Norte,1760,030014,Mayorista,Efectivo,60
2022-08-31,Novela,1,15,Libros,Oeste,1891,030010,Minorista,Efectivo,15
2022-12-22,Energizante,4,3,Bebidas,Oeste,1501,020013,Mayorista,Tarjeta de Crédito,12
2022-05-21,Salsa,3,3,Alimentos,Sur,1367,030008,Mayorista,Tarjeta de Crédito,9
2022-06-25,Cereal,5,4,Alimentos,Este,1967,020001,Mayorista,Transferencia Bancaria,20
2023-12-12,Mesa,8,200,Muebles,Sur,1764,010005,Mayorista,Tarjeta de Crédito,1600
2022-06-19,Cuna,4,300,Muebles,Este,1008,010006,Minorista,Efectivo,1200
2022-10-09,Leche de almendras,9,4,Bebidas,Sur,1118,050001,Minorista,Tarjeta de Crédito,36
2021-12-18,Romance,5,18,Libros,Oeste,1177,010011,Minorista,Transferencia Bancaria,90
2022-05-17,Misterio,8,14,Libros,Oeste,1934,040008,Mayorista,Efectivo,112
2020-02-02,Café,7,7,Alimentos,Centro,1510,050001,Minorista,Efectivo,49
2020-05-30,Consola de videojuegos,6,400,Electrónica,Este,1821,040015,Minorista,Efectivo,2400
2022-11-29,Negocios,1,20,Libros,Norte,1858,050004,Minorista,Tarjeta de Crédito,20
2022-06-21,Tocador,7,200,Muebles,Norte,1281,030007,Minorista,Tarjeta de Crédito,1400
2020-12-28,Carne,6,8,Alimentos,Sur,1048,030011,Minorista,Tarjeta de Crédito,48
2023-06-30,Televisor,1,500,Electrónica,Centro,1248,030011,Mayorista,Efectivo,500
2020-08-04,Espejo,1,40,Muebles,Sur,1713,010004,Mayorista,Transferencia Bancaria,40
2023-11-11,Huevos,2,1,Alimentos,Oeste,1543,050013,Minorista,Transferencia Bancaria,2
2021-12-01,Verduras,6,5,Alimentos,Oeste,1075,010012,Mayorista,Tarjeta de Crédito,30
2023-05-21,Soda,2,2,Bebidas,Este,1959,030006,Mayorista,Transferencia Bancaria,4
2023-06-14,Altavoces,6,80,Electrónica,Norte,1144,020007,Mayorista,Efectivo,480
2022-06-17,Smoothie,8,5,Bebidas,Oeste,1930,010015,Mayorista,Transferencia Bancaria,40
2022-02-07,Poesía,6,10,Libros,Sur,1697,010013,Minorista,Transferencia Bancaria,60
2023-10-12,Pantalones,9,40,Ropa,Oeste,1892,050002,Minorista,Efectivo,360
2022-06-02,Sudadera,4,35,Ropa,Sur,1045,020014,Minorista,Transferencia Bancaria,140
2021-10-09,Bufanda,9,15,Ropa,Norte,1695,010002,Mayorista,Efectivo,135
2020-06-24,Champán,5,50,Bebidas,Sur,1895,040013,Minorista,Efectivo,250
2021-08-13,Té,4,2,Bebidas,Norte,1362,050012,Mayorista,Tarjeta de Crédito,8
2023-05-06,Coctel,3,8,Bebidas,Oeste,1598,050004,Minorista,Transferencia Bancaria,24
2022-06-01,Huevos,6,1,Alimentos,Sur,1553,050015,Mayorista,Efectivo,6
2023-05-03,Bañador,7,45,Ropa,Oeste,1682,020014,Mayorista,Transferencia Bancaria,315
2022-07-20,Té,1,2,Bebidas,Centro,1557,040005,Minorista,Tarjeta de Crédito,2
2020-04-21,Leche de almendras,3,4,Bebidas,Centro,1403,020003,Mayorista,Transferencia Bancaria,12
2021-03-15,Cámara,1,400,Electrónica,Norte,1772,030011,Minorista,Transferencia Bancaria,400
2023-11-17,Cocina,3,30,Libros,Oeste,1283,010013,Mayorista,Tarjeta de Crédito,90
2021-04-09,Corbata,7,15,Ropa,Norte,1792,020002,Mayorista,Tarjeta de Crédito,105
2021-01-16,Verduras,7,5,Alimentos,Sur,1984,020007,Mayorista,Transferencia Bancaria,35
2021-09-10,Jugo de frutas,4,3,Bebidas,Norte,1844,040009,Minorista,Transferencia Bancaria,12
2021-04-13,Bufanda,9,15,Ropa,Oeste,1329,020011,Minorista,Transferencia Bancaria,135
2022-05-27,Novela,5,15,Libros,Sur,1179,040009,Mayorista,Transferencia Bancaria,75
2021-05-16,Energizante,1,3,Bebidas,Centro,1953,040004,Mayorista,Transferencia Bancaria,3
2020-05-15,Pasta,4,2,Alimentos,Oeste,1601,020004,Minorista,Efectivo,8
2023-10-15,Altavoces,6,80,Electrónica,Oeste,1619,040009,Mayorista,Tarjeta de Crédito,480
2022-08-23,Consola de videojuegos,4,400,Electrónica,Norte,1064,040011,Mayorista,Efectivo,1600
2020-01-24,Azúcar,2,1,Alimentos,Norte,1971,010015,Mayorista,Tarjeta de Crédito,2
2021-05-19,Traje,6,100,Ropa,Este,1825,030011,Mayorista,Efectivo,600
2022-06-20,Calcetines,1,5,Ropa,Centro,1405,010008,Minorista,Efectivo,5
2021-04-22,Coctel,2,8,Bebidas,Centro,1514,040001,Mayorista,Tarjeta de Crédito,16
2020-04-02,Espejo,3,40,Muebles,Norte,1313,050003,Minorista,Transferencia Bancaria,120
2022-02-25,Impresora,4,150,Electrónica,Centro,1388,020010,Minorista,Tarjeta de Crédito,600
2023-01-09,Azúcar,2,1,Alimentos,Oeste,1886,050012,Mayorista,Efectivo,2
2022-03-19,Vestido,6,50,Ropa,Norte,1308,050001,Minorista,Tarjeta de Crédito,300
2022-03-22,Arte,2,25,Libros,Este,1921,040010,Mayorista,Efectivo,50
2020-07-06,Zapatos,3,70,Ropa,Norte,1753,040008,Mayorista,Tarjeta de Crédito,210
2022-12-29,Altavoces,3,80,Electrónica,Sur,1612,010004,Minorista,Tarjeta de Crédito,240
2022-07-03,Pan,1,2,Alimentos,Centro,1260,040013,Minorista,Efectivo,2
2021-06-21,Coctel,5,8,Bebidas,Oeste,1207,050005,Minorista,Tarjeta de Crédito,40
2020-08-01,Router,6,80,Electrónica,Centro,1258,010013,Mayorista,Tarjeta de Crédito,480
2023-08-10,Router,9,80,Electrónica,Este,1805,050015,Minorista,Tarjeta de Crédito,720
2020-04-09,Cámara,7,400,Electrónica,Oeste,1885,010003,Mayorista,Efectivo,2800
2021-09-02,Cerveza,8,3,Bebidas,Este,1991,040015,Mayorista,Tarjeta de Crédito,24
2022-07-20,Frutas,9,6,Alimentos,Este,1360,020009,Mayorista,Tarjeta de Crédito,54
2021-05-30,Pasta,1,2,Alimentos,Sur,1022,040005,Minorista,Transferencia Bancaria,2
2023-08-26,Café,8,7,Alimentos,Norte,1012,020001,Minorista,Efectivo,56
2023-01-06,Vestido,9,50,Ropa,Este,1812,040005,Mayorista,Tarjeta de Crédito,450
2021-02-19,Refresco,2,2,Bebidas,Centro,1219,010003,Minorista,Efectivo,4
2021-09-09,Café,5,2,Bebidas,Oeste,1388,020008,Minorista,Tarjeta de Crédito,10
2020-05-02,Mesa,7,200,Muebles,Oeste,1660,020006,Mayorista,Tarjeta de Crédito,1400
2023-04-03,Mesita de noche,9,50,Muebles,Norte,1169,040006,Mayorista,Transferencia Bancaria,450
2023-12-02,Sudadera,9,35,Ropa,Sur,1338,050003,Mayorista,Efectivo,315
2021-02-16,Cereal,2,4,Alimentos,Centro,1921,040002,Mayorista,Efectivo,8
2020-11-10,Misterio,2,14,Libros,Centro,1993,010015,Minorista,Efectivo,28
2021-06-08,Whisky,2,30,Bebidas,Centro,1031,040007,Minorista,Efectivo,60
2020-04-03,Silla,1,50,Muebles,Centro,1195,040005,Minorista,Tarjeta de Crédito,50
2020-07-08,Biografía,4,20,Libros,Centro,1027,050003,Mayorista,Efectivo,80
2020-12-16,Misterio,7,14,Libros,Sur,1827,030001,Minorista,Transferencia Bancaria,98
2022-10-23,Coctel,7,8,Bebidas,Oeste,1300,050001,Mayorista,Efectivo,56
2023-01-01,Novela,1,15,Libros,Este,1375,050008,Mayorista,Efectivo,15
2023-11-23,Verduras,9,5,Alimentos,Norte,1145,020014,Mayorista,Tarjeta de Crédito,45
2022-07-25,Autoayuda,5,15,Libros,Oeste,1061,050003,Minorista,Tarjeta de Crédito,75
2021-03-13,Infantil,9,8,Libros,Norte,1316,050005,Mayorista,Transferencia Bancaria,72
2020-04-27,Bufanda,3,15,Ropa,Norte,1340,010013,Mayorista,Efectivo,45
2020-10-06,Refresco,1,2,Bebidas,Norte,1899,040013,Mayorista,Tarjeta de Crédito,2
2023-01-13,Smartwatch,4,200,Electrónica,Norte,1139,010014,Minorista,Efectivo,800
2022-02-23,Sombrero,4,20,Ropa,Este,1590,010012,Mayorista,Transferencia Bancaria,80
2022-11-24,Romance,3,18,Libros,Sur,1067,050003,Mayorista,Transferencia Bancaria,54
2020-08-16,Cómoda,4,300,Muebles,Sur,1356,040008,Mayorista,Tarjeta de Crédito,1200
2022-05-04,Cerveza,1,3,Bebidas,Oeste,1579,050002,Minorista,Efectivo,3
2023-11-20,Negocios,1,20,Libros,Sur,1778,010012,Mayorista,Tarjeta de Crédito,20
2021-09-07,Vino,3,10,Bebidas,Sur,1743,010003,Minorista,Transferencia Bancaria,30
2022-02-24,Espejo,6,40,Muebles,Norte,1663,040004,Mayorista,Efectivo,240
2022-08-25,Historia,7,20,Libros,Sur,1504,030015,Mayorista,Tarjeta de Crédito,140
2023-02-08,Salsa,7,3,Alimentos,Sur,1349,020009,Minorista,Efectivo,21
2020-07-31,Televisor,3,500,Electrónica,Norte,1636,010004,Minorista,Transferencia Bancaria,1500
2023-03-11,Negocios,9,20,Libros,Norte,1330,020002,Mayorista,Efectivo,180
2023-06-16,Ron,7,25,Bebidas,Centro,1357,020010,Minorista,Tarjeta de Crédito,175
2022-10-29,Smoothie,2,5,Bebidas,Este,1571,020004,Minorista,Efectivo,10
2020-07-15,Aceite de oliva,2,5,Alimentos,Este,1431,030015,Mayorista,Transferencia Bancaria,10
2021-09-01,Arroz,7,3,Alimentos,Sur,1470,020003,Mayorista,Efectivo,21
2020-04-14,Bañador,5,45,Ropa,Norte,1087,010013,Mayorista,Efectivo,225
2022-10-02,Reproductor de DVD,1,100,Electrónica,Oeste,1002,030008,Minorista,Tarjeta de Crédito,100
2021-05-29,Sal,6,1,Alimentos,Oeste,1755,020012,Minorista,Tarjeta de Crédito,6
2021-08-22,Cama,5,700,Muebles,Centro,1626,020004,Minorista,Tarjeta de Crédito,3500
2022-01-28,Ciencia ficción,8,12,Libros,Sur,1041,020003,Mayorista,Efectivo,96
2022-09-20,Vino,7,10,Bebidas,Centro,1712,040002,Minorista,Efectivo,70
2023-06-24,Jugo de frutas,5,3,Bebidas,Sur,1707,040006,Minorista,Efectivo,15
2020-11-09,Tableta,9,250,Electrónica,Este,1851,030015,Minorista,Efectivo,2250
2021-04-05,Thriller,4,16,Libros,Norte,1624,020010,Minorista,Tarjeta de Crédito,64
2021-02-25,Leche,1,3,Alimentos,Norte,1308,050003,Minorista,Tarjeta de Crédito,3
2022-08-15,Camisa,1,30,Ropa,Oeste,1231,040015,Mayorista,Efectivo,30
2021-12-06,Armario,6,400,Muebles,Este,1393,020006,Mayorista,Transferencia Bancaria,2400
2023-10-28,Romance,4,18,Libros,Este,1617,030010,Mayorista,Efectivo,72
2023-10-16,Cómoda,4,300,Muebles,Centro,1455,020014,Mayorista,Efectivo,1200
2020-04-28,Frutas,3,6,Alimentos,Centro,1540,020001,Mayorista,Transferencia Bancaria,18
2023-09-16,Ciencia ficción,2,12,Libros,Centro,1702,030009,Minorista,Efectivo,24
2022-10-25,Guantes,2,10,Ropa,Centro,1198,010014,Minorista,Transferencia Bancaria,20
2022-02-23,Estantería,9,100,Muebles,Centro,1341,030008,Minorista,Efectivo,900
2021-12-02,Arroz,3,3,Alimentos,Este,1404,030012,Mayorista,Transferencia Bancaria,9
2022-11-01,Espejo,8,40,Muebles,Sur,1091,030002,Minorista,Transferencia Bancaria,320
2021-01-18,Frutas,5,6,Alimentos,Norte,1861,030009,Mayorista,Transferencia Bancaria,30
2022-07-25,Proyector,5,600,Electrónica,Este,1169,050012,Mayorista,Efectivo,3000
2020-09-06,Agua embotellada,2,1,Bebidas,Sur,1562,020009,Mayorista,Efectivo,2
2022-07-22,Vestido,3,50,Ropa,Norte,1906,050012,Mayorista,Efectivo,150
2020-03-30,Bufanda,3,15,Ropa,Sur,1906,040003,Mayorista,Efectivo,45
2020-04-22,Micrófono,4,70,Electrónica,Sur,1234,010014,Minorista,Efectivo,280
2021-08-08,Ciencia ficción,7,12,Libros,Sur,1205,050001,Mayorista,Tarjeta de Crédito,84
2022-02-04,Sombrero,1,20,Ropa,Norte,1243,030007,Minorista,Transferencia Bancaria,20
2021-03-29,Ciencia ficción,1,12,Libros,Sur,1586,040005,Mayorista,Transferencia Bancaria,12
2022-11-10,Batería portátil,7,30,Electrónica,Norte,1648,050002,Minorista,Transferencia Bancaria,210
2021-11-09,Reproductor de DVD,5,100,Electrónica,Este,1779,040013,Mayorista,Efectivo,500
2021-05-12,Cerveza,7,3,Bebidas,Oeste,1842,020002,Mayorista,Efectivo,21
2023-09-10,Pijama,7,25,Ropa,Centro,1204,010006,Minorista,Transferencia Bancaria,175
2021-01-04,Pescado,8,10,Alimentos,Este,1297,020008,Minorista,Transferencia Bancaria,80
2021-03-14,Café,1,2,Bebidas,Este,1978,050006,Minorista,Efectivo,2
2022-11-21,Cama,5,700,Muebles,Centro,1342,020014,Minorista,Efectivo,3500
2021-04-16,Poesía,6,10,Libros,Sur,1389,030006,Mayorista,Transferencia Bancaria,60
2023-06-16,Jugo de frutas,9,3,Bebidas,Sur,1067,010014,Minorista,Efectivo,27
2023-01-11,Tocador,7,200,Muebles,Sur,1097,030005,Mayorista,Tarjeta de Crédito,1400
2023-08-27,Thriller,4,16,Libros,Sur,1483,040010,Minorista,Transferencia Bancaria,64
2022-10-09,Mesita de noche,9,50,Muebles,Sur,1534,050013,Mayorista,Tarjeta de Crédito,450
2021-10-16,Falda,3,30,Ropa,Sur,1693,030010,Minorista,Tarjeta de Crédito,90
2023-01-25,Altavoces,9,80,Electrónica,Centro,1073,040003,Mayorista,Tarjeta de Crédito,720
2020-02-28,Té,7,2,Bebidas,Este,1199,010011,Minorista,Tarjeta de Crédito,14
2021-04-21,Azúcar,4,1,Alimentos,Este,1562,010008,Minorista,Tarjeta de Crédito,4
2021-01-31,Cama,6,700,Muebles,Oeste,1688,040010,Mayorista,Tarjeta de Crédito,4200
2022-04-30,Mesita de noche,1,50,Muebles,Sur,1172,030009,Minorista,Transferencia Bancaria,50
2023-03-23,Pantalones,1,40,Ropa,Norte,1963,020008,Minorista,Transferencia Bancaria,40
2020-01-17,Autoayuda,5,15,Libros,Centro,1196,010014,Mayorista,Efectivo,75
2022-11-22,Pijama,4,25,Ropa,Centro,1042,010010,Minorista,Efectivo,100
2020-08-30,Bañador,3,45,Ropa,Centro,1408,050003,Minorista,Efectivo,135
2022-04-12,Camisa,6,30,Ropa,Este,1008,010014,Mayorista,Transferencia Bancaria,180
2021-07-02,Infantil,7,8,Libros,Este,1710,010002,Minorista,Efectivo,56
2023-10-10,Coctel,4,8,Bebidas,Oeste,1152,030007,Mayorista,Transferencia Bancaria,32
2020-11-10,Silla,3,50,Muebles,Norte,1146,040004,Minorista,Transferencia Bancaria,150
2022-10-30,Smartwatch,3,200,Electrónica,Norte,1383,040013,Mayorista,Tarjeta de Crédito,600
2020-07-01,Azúcar,5,1,Alimentos,Sur,1460,010006,Mayorista,Tarjeta de Crédito,5
2021-05-29,Consola de videojuegos,9,400,Electrónica,Centro,1614,050014,Minorista,Transferencia Bancaria,3600
2020-03-15,Tableta,1,250,Electrónica,Oeste,1004,020009,Minorista,Transferencia Bancaria,250
2021-10-19,Router,3,80,Electrónica,Oeste,1798,010003,Minorista,Tarjeta de Crédito,240
2023-08-24,Misterio,3,14,Libros,Oeste,1307,020003,Mayorista,Transferencia Bancaria,42
2023-05-12,Bañador,8,45,Ropa,Sur,1809,010012,Mayorista,Efectivo,360
2023-10-09,Lámpara,4,30,Muebles,Norte,1745,030007,Minorista,Tarjeta de Crédito,120
2022-09-19,Calcetines,3,5,Ropa,Este,1695,030015,Minorista,Efectivo,15
2021-01-14,Laptop,9,800,Electrónica,Centro,1777,010006,Mayorista,Efectivo,7200
2022-06-06,Agua embotellada,5,1,Bebidas,Centro,1509,040002,Mayorista,Transferencia Bancaria,5
2023-04-06,Vestido,2,50,Ropa,Sur,1559,040015,Minorista,Transferencia Bancaria,100
2022-10-06,Salsa,4,3,Alimentos,Sur,1969,020011,Mayorista,Tarjeta de Crédito,12
2020-05-04,Café,3,7,Alimentos,Este,1449,030015,Mayorista,Efectivo,21
2021-05-11,Leche de almendras,8,4,Bebidas,Oeste,1713,020013,Mayorista,Transferencia Bancaria,32
2021-06-24,Thriller,6,16,Libros,Norte,1780,010007,Mayorista,Tarjeta de Crédito,96
2023-05-29,Arroz,5,3,Alimentos,Oeste,1801,050003,Minorista,Efectivo,15
2021-05-22,Aceite de oliva,3,5,Alimentos,Este,1319,040008,Mayorista,Transferencia Bancaria,15
2020-04-22,Zapatos,9,70,Ropa,Este,1659,040006,Mayorista,Transferencia Bancaria,630
2022-05-20,Cuna,8,300,Muebles,Norte,1659,020001,Minorista,Tarjeta de Crédito,2400
2022-07-08,Vino,2,10,Bebidas,Norte,1543,050013,Minorista,Efectivo,20
2020-04-14,Cereal,4,4,Alimentos,Oeste,1134,040013,Mayorista,Tarjeta de Crédito,16
2020-04-20,Ciencia ficción,4,12,Libros,Este,1193,050002,Minorista,Tarjeta de Crédito,48
2021-12-05,Silla,9,50,Muebles,Este,1719,020013,Minorista,Transferencia Bancaria,450
2022-08-13,Reproductor de DVD,3,100,Electrónica,Sur,1364,020007,Mayorista,Transferencia Bancaria,300
2020-03-08,Calcetines,4,5,Ropa,Este,1369,030011,Mayorista,Tarjeta de Crédito,20
2023-07-10,Banco,1,100,Muebles,Este,1288,040004,Mayorista,Transferencia Bancaria,100
2020-04-23,Negocios,4,20,Libros,Sur,1651,030003,Mayorista,Tarjeta de Crédito,80
2020-09-05,Batería portátil,6,30,Electrónica,Centro,1079,020012,Mayorista,Efectivo,180
2021-09-21,Banco,3,100,Muebles,Este,1926,050002,Minorista,Efectivo,300
2020-03-11,Fantasía,4,10,Libros,Este,1266,030003,Minorista,Tarjeta de Crédito,40
2022-12-10,Armario,6,400,Muebles,Sur,1247,050002,Minorista,Transferencia Bancaria,2400
2021-04-07,Energizante,7,3,Bebidas,Norte,1408,020002,Mayorista,Tarjeta de Crédito,21
2021-11-08,Sal,6,1,Alimentos,Este,1207,030013,Minorista,Efectivo,6
2021-08-29,Armario,1,400,Muebles,Norte,1426,030008,Mayorista,Efectivo,400
2022-04-13,Banco,3,100,Muebles,Este,1391,030004,Mayorista,Transferencia Bancaria,300
2023-11-28,Aceite de oliva,7,5,Alimentos,Centro,1777,040010,Minorista,Tarjeta de Crédito,35
2023-04-23,Agua embotellada,4,1,Bebidas,Centro,1010,040008,Minorista,Efectivo,4
2022-11-07,Sombrero,4,20,Ropa,Oeste,1457,020005,Mayorista,Transferencia Bancaria,80
2021-10-05,Sofá,6,500,Muebles,Este,1925,050006,Minorista,Tarjeta de Crédito,3000
2021-05-13,Mesita de noche,1,50,Muebles,Sur,1675,030002,Minorista,Tarjeta de Crédito,50
2023-06-21,Tocador,7,200,Muebles,Oeste,1052,030015,Mayorista,Tarjeta de Crédito,1400
2021-08-02,Té,8,2,Bebidas,Norte,1966,020015,Minorista,Tarjeta de Crédito,16
2022-11-19,Bañador,5,45,Ropa,Centro,1202,020010,Minorista,Efectivo,225
2021-10-14,Espejo,9,40,Muebles,Sur,1440,050008,Mayorista,Efectivo,360
2023-02-24,Jugo de frutas,7,3,Bebidas,Este,1443,020014,Minorista,Tarjeta de Crédito,21
2021-10-02,Proyector,2,600,Electrónica,Este,1412,040012,Minorista,Efectivo,1200
2023-08-06,Autoayuda,7,15,Libros,Sur,1377,050001,Mayorista,Tarjeta de Crédito,105
2021-05-19,Cámara,7,400,Electrónica,Oeste,1712,040002,Mayorista,Efectivo,2800
2023-12-13,Infantil,9,8,Libros,Centro,1798,020001,Mayorista,Efectivo,72
2020-04-16,Autoayuda,9,15,Libros,Centro,1176,010012,Mayorista,Tarjeta de Crédito,135
2020-05-05,Pasta,3,2,Alimentos,Centro,1462,010012,Mayorista,Transferencia Bancaria,6
2022-08-19,Altavoces,6,80,Electrónica,Este,1403,050010,Mayorista,Transferencia Bancaria,480
